year,GEOID,state,county,borough,tract,median_income,race_total,white_alone,black_alone,asian_alone,pct_white,pct_black,pct_asian,eth_total,hispanic_any,pct_hispanic,pop_total,under5,age65plus,pct_under5,pct_65plus,hh_total,owner_occ,renter_occ,pct_owner,pct_renter
2022,36047033702,36,047,Kings,033702,74318,1750,1280,282,44,73.143,16.114,2.514,1750,160,9.143,1750,123,237,7.029,13.543,476,133,343,27.941,72.059
2022,36047033900,36,047,Kings,033900,44947,4816,1040,2666,327,21.595,55.357,6.79,4816,436,9.053,4816,392,916,8.14,19.02,2024,530,1494,26.186,73.814
2022,36047034000,36,047,Kings,034000,30194,2071,893,776,113,43.119,37.47,5.456,2071,520,25.109,2071,111,907,5.36,43.795,630,0,630,0.0,100.0
2022,36047034100,36,047,Kings,034100,81116,2991,577,1943,53,19.291,64.962,1.772,2991,273,9.127,2991,74,633,2.474,21.163,1205,142,1063,11.784,88.216
2022,36047034200,36,047,Kings,034200,20706,6735,2081,2361,153,30.898,35.056,2.272,6735,2217,32.918,6735,435,1913,6.459,28.404,2832,165,2667,5.826,94.174
2022,36047034300,36,047,Kings,034300,25083,4726,488,3060,0,10.326,64.748,0.0,4726,1288,27.253,4726,268,879,5.671,18.599,1970,204,1766,10.355,89.645
2022,36047034500,36,047,Kings,034500,55774,2661,876,1438,78,32.92,54.04,2.931,2661,199,7.478,2661,88,222,3.307,8.343,1037,279,758,26.905,73.095
2022,36047034700,36,047,Kings,034700,35992,3312,378,2145,0,11.413,64.764,0.0,3312,860,25.966,3312,189,477,5.707,14.402,1825,269,1556,14.74,85.26
2022,36047034800,36,047,Kings,034800,57750,2491,527,233,639,21.156,9.354,25.652,2491,1147,46.046,2491,248,127,9.956,5.098,817,99,718,12.118,87.882
2022,36047034901,36,047,Kings,034901,50150,1996,166,1329,66,8.317,66.583,3.307,1996,291,14.579,1996,352,267,17.635,13.377,770,4,766,0.519,99.481
2022,36047034902,36,047,Kings,034902,47444,4013,693,3031,50,17.269,75.53,1.246,4013,480,11.961,4013,417,409,10.391,10.192,1587,165,1422,10.397,89.603
2022,36047035000,36,047,Kings,035000,50599,3154,3144,0,0,99.683,0.0,0.0,3154,20,0.634,3154,97,1399,3.075,44.356,1557,453,1104,29.094,70.906
2022,36047035101,36,047,Kings,035101,42429,1885,275,1504,58,14.589,79.788,3.077,1885,479,25.411,1885,132,117,7.003,6.207,687,29,658,4.221,95.779
2022,36047035102,36,047,Kings,035102,41250,3179,1011,1536,44,31.802,48.317,1.384,3179,706,22.208,3179,152,521,4.781,16.389,1029,150,879,14.577,85.423
2022,36047035200,36,047,Kings,035200,12110,1439,1006,281,101,69.91,19.527,7.019,1439,74,5.142,1439,0,871,0.0,60.528,693,5,688,0.722,99.278
2022,36047035301,36,047,Kings,035301,39688,2860,605,1975,14,21.154,69.056,0.49,2860,571,19.965,2860,170,185,5.944,6.469,1129,40,1089,3.543,96.457
2022,36047035302,36,047,Kings,035302,94663,3304,812,1590,0,24.576,48.123,0.0,3304,966,29.237,3304,91,542,2.754,16.404,987,211,776,21.378,78.622
2022,36047035400,36,047,Kings,035400,56930,5507,5236,115,0,95.079,2.088,0.0,5507,111,2.016,5507,148,2140,2.687,38.86,2814,1397,1417,49.645,50.355
2022,36047035500,36,047,Kings,035500,54005,5762,1246,3915,0,21.624,67.945,0.0,5762,707,12.27,5762,379,890,6.578,15.446,2103,40,2063,1.902,98.098
2022,36047035601,36,047,Kings,035601,30450,2725,2620,28,20,96.147,1.028,0.734,2725,0,0.0,2725,90,1376,3.303,50.495,1458,498,960,34.156,65.844
2022,36047035602,36,047,Kings,035602,57764,6276,5295,88,378,84.369,1.402,6.023,6276,244,3.888,6276,221,2180,3.521,34.736,2959,1329,1630,44.914,55.086
2022,36047035701,36,047,Kings,035701,45296,2550,106,1958,0,4.157,76.784,0.0,2550,378,14.824,2550,111,184,4.353,7.216,1014,52,962,5.128,94.872
2022,36047035702,36,047,Kings,035702,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2022,36047035900,36,047,Kings,035900,67264,6127,544,4328,104,8.879,70.638,1.697,6127,753,12.29,6127,435,430,7.1,7.018,2364,249,2115,10.533,89.467
2022,36047036001,36,047,Kings,036001,28952,3108,2677,22,57,86.133,0.708,1.834,3108,101,3.25,3108,148,1209,4.762,38.9,1728,325,1403,18.808,81.192
2022,36047036002,36,047,Kings,036002,38047,4321,3748,141,127,86.739,3.263,2.939,4321,1,0.023,4321,132,1877,3.055,43.439,2189,181,2008,8.269,91.731
2022,36047036100,36,047,Kings,036100,21398,3025,209,2208,5,6.909,72.992,0.165,3025,786,25.983,3025,81,593,2.678,19.603,1239,144,1095,11.622,88.378
2022,36047036200,36,047,Kings,036200,51768,3860,1854,103,599,48.031,2.668,15.518,3860,735,19.041,3860,213,415,5.518,10.751,1447,345,1102,23.842,76.158
2022,36047036300,36,047,Kings,036300,34916,5616,193,4533,14,3.437,80.716,0.249,5616,1221,21.741,5616,689,827,12.269,14.726,2167,411,1756,18.966,81.034
2022,36047036400,36,047,Kings,036400,56682,2216,1351,22,260,60.966,0.993,11.733,2216,493,22.247,2216,71,500,3.204,22.563,930,358,572,38.495,61.505
2022,36047036501,36,047,Kings,036501,64531,3528,22,3259,0,0.624,92.375,0.0,3528,467,13.237,3528,150,556,4.252,15.76,1318,145,1173,11.002,88.998
2022,36047036502,36,047,Kings,036502,47279,1924,76,1180,0,3.95,61.331,0.0,1924,1012,52.599,1924,262,47,13.617,2.443,534,58,476,10.861,89.139
2022,36047036600,36,047,Kings,036600,48075,4146,1825,147,786,44.018,3.546,18.958,4146,864,20.839,4146,326,732,7.863,17.656,1243,306,937,24.618,75.382
2022,36047036700,36,047,Kings,036700,66410,1943,563,920,0,28.976,47.349,0.0,1943,976,50.232,1943,118,180,6.073,9.264,700,306,394,43.714,56.286
2022,36047036900,36,047,Kings,036900,38036,5666,699,3103,212,12.337,54.765,3.742,5666,1687,29.774,5666,311,532,5.489,9.389,2485,362,2123,14.567,85.433
2022,36047037000,36,047,Kings,037000,79688,4184,2549,35,1158,60.923,0.837,27.677,4184,367,8.772,4184,128,835,3.059,19.957,1402,942,460,67.19,32.81
2022,36047037100,36,047,Kings,037100,98281,4935,658,3571,19,13.333,72.361,0.385,4935,749,15.177,4935,361,344,7.315,6.971,1660,580,1080,34.94,65.06
2022,36047037300,36,047,Kings,037300,71518,5391,1072,3223,261,19.885,59.785,4.841,5391,683,12.669,5391,291,396,5.398,7.346,1907,427,1480,22.391,77.609
2022,36047037401,36,047,Kings,037401,56667,4602,3290,291,548,71.491,6.323,11.908,4602,425,9.235,4602,500,788,10.865,17.123,1812,557,1255,30.74,69.26
2022,36047037402,36,047,Kings,037402,57667,5089,2959,353,922,58.145,6.937,18.118,5089,718,14.109,5089,402,1296,7.899,25.467,2112,395,1717,18.703,81.297
2022,36047037500,36,047,Kings,037500,80268,3711,669,2084,169,18.027,56.157,4.554,3711,830,22.366,3711,44,453,1.186,12.207,1520,297,1223,19.539,80.461
2022,36047037700,36,047,Kings,037700,77302,5042,1167,3187,134,23.146,63.209,2.658,5042,582,11.543,5042,488,585,9.679,11.603,1882,624,1258,33.156,66.844
2022,36047037900,36,047,Kings,037900,49427,4819,283,4021,27,5.873,83.441,0.56,4819,325,6.744,4819,258,913,5.354,18.946,1610,545,1065,33.851,66.149
2022,36047038100,36,047,Kings,038100,56909,5497,1300,3171,224,23.649,57.686,4.075,5497,1022,18.592,5497,291,683,5.294,12.425,2475,371,2104,14.99,85.01
2022,36047038200,36,047,Kings,038200,20908,5599,566,2724,1026,10.109,48.652,18.325,5599,1765,31.523,5599,265,874,4.733,15.61,1909,35,1874,1.833,98.167
2022,36047038300,36,047,Kings,038300,82286,5250,1032,3574,97,19.657,68.076,1.848,5250,301,5.733,5250,412,618,7.848,11.771,2162,784,1378,36.263,63.737
2022,36047038500,36,047,Kings,038500,90275,4701,810,2769,150,17.23,58.902,3.191,4701,452,9.615,4701,234,668,4.978,14.21,1499,419,1080,27.952,72.048
2022,36047038600,36,047,Kings,038600,90219,3123,1451,0,1136,46.462,0.0,36.375,3123,674,21.582,3123,254,409,8.133,13.096,1040,444,596,42.692,57.308
2022,36047038700,36,047,Kings,038700,76150,4632,847,2632,603,18.286,56.822,13.018,4632,577,12.457,4632,348,482,7.513,10.406,1929,848,1081,43.961,56.039
2022,36047038800,36,047,Kings,038800,76221,3996,2949,395,249,73.799,9.885,6.231,3996,473,11.837,3996,388,565,9.71,14.139,1614,463,1151,28.686,71.314
2022,36047038900,36,047,Kings,038900,83036,3045,1266,439,175,41.576,14.417,5.747,3045,1468,48.21,3045,35,245,1.149,8.046,1333,324,1009,24.306,75.694
2022,36047039000,36,047,Kings,039000,78088,2456,2248,0,72,91.531,0.0,2.932,2456,168,6.84,2456,270,393,10.993,16.002,738,493,245,66.802,33.198
2022,36047039100,36,047,Kings,039100,96870,4759,1922,303,639,40.387,6.367,13.427,4759,2475,52.007,4759,265,325,5.568,6.829,2055,89,1966,4.331,95.669
2022,36047039200,36,047,Kings,039200,54276,3351,2450,348,55,73.113,10.385,1.641,3351,532,15.876,3351,432,392,12.892,11.698,1179,367,812,31.128,68.872
2022,36047039300,36,047,Kings,039300,98672,4198,1442,616,533,34.35,14.674,12.697,4198,1767,42.091,4198,179,127,4.264,3.025,1531,255,1276,16.656,83.344
2022,36047039400,36,047,Kings,039400,50139,1970,1717,8,123,87.157,0.406,6.244,1970,157,7.97,1970,88,411,4.467,20.863,705,300,405,42.553,57.447
2022,36047039500,36,047,Kings,039500,52188,3676,1247,1352,98,33.923,36.779,2.666,3676,1062,28.89,3676,143,445,3.89,12.106,1836,361,1475,19.662,80.338
2022,36047039600,36,047,Kings,039600,82868,2028,1736,32,32,85.602,1.578,1.578,2028,150,7.396,2028,113,227,5.572,11.193,679,323,356,47.57,52.43
2022,36047039700,36,047,Kings,039700,79087,3010,923,1221,47,30.664,40.565,1.561,3010,1020,33.887,3010,222,384,7.375,12.757,1313,339,974,25.819,74.181
2022,36047039800,36,047,Kings,039800,81078,3042,673,0,1696,22.124,0.0,55.753,3042,543,17.85,3042,234,418,7.692,13.741,890,477,413,53.596,46.404
2022,36047039900,36,047,Kings,039900,61543,4434,757,1746,89,17.073,39.378,2.007,4434,2163,48.782,4434,0,555,0.0,12.517,1706,351,1355,20.574,79.426
2022,36047040000,36,047,Kings,040000,56541,2656,1097,39,1301,41.303,1.468,48.983,2656,322,12.123,2656,213,428,8.02,16.114,904,419,485,46.35,53.65
2022,36047040100,36,047,Kings,040100,60750,3507,1112,1258,131,31.708,35.871,3.735,3507,1251,35.672,3507,92,492,2.623,14.029,1263,394,869,31.196,68.804
2022,36047040200,36,047,Kings,040200,67986,2702,656,0,1711,24.278,0.0,63.323,2702,334,12.361,2702,112,556,4.145,20.577,841,421,420,50.059,49.941
2022,36047040300,36,047,Kings,040300,86309,4426,1301,2439,166,29.394,55.106,3.751,4426,950,21.464,4426,113,451,2.553,10.19,1415,498,917,35.194,64.806
2022,36047040400,36,047,Kings,040400,98482,2641,946,39,1353,35.82,1.477,51.231,2641,288,10.905,2641,200,337,7.573,12.76,893,464,429,51.96,48.04
2022,36047040500,36,047,Kings,040500,66362,1516,513,539,52,33.839,35.554,3.43,1516,675,44.525,1516,132,147,8.707,9.697,627,111,516,17.703,82.297
2022,36047040600,36,047,Kings,040600,75885,3973,1214,28,2020,30.556,0.705,50.843,3973,546,13.743,3973,398,461,10.018,11.603,1035,382,653,36.908,63.092
2022,36047040700,36,047,Kings,040700,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2022,36047040800,36,047,Kings,040800,90000,3885,1092,0,2034,28.108,0.0,52.355,3885,662,17.04,3885,363,489,9.344,12.587,1128,625,503,55.408,44.592
2022,36047040900,36,047,Kings,040900,63626,4068,1028,704,111,25.27,17.306,2.729,4068,2529,62.168,4068,99,482,2.434,11.849,1323,139,1184,10.506,89.494
2022,36047041000,36,047,Kings,041000,57000,1927,1496,13,409,77.634,0.675,21.225,1927,59,3.062,1927,204,294,10.586,15.257,632,350,282,55.38,44.62
2022,36047041100,36,047,Kings,041100,58377,2925,671,1024,69,22.94,35.009,2.359,2925,1002,34.256,2925,209,333,7.145,11.385,1081,266,815,24.607,75.393
2022,36047041200,36,047,Kings,041200,115714,3312,1849,0,1243,55.827,0.0,37.53,3312,183,5.525,3312,191,573,5.767,17.301,1012,496,516,49.012,50.988
2022,36047041300,36,047,Kings,041300,86190,3664,1337,863,148,36.49,23.553,4.039,3664,1653,45.115,3664,314,561,8.57,15.311,1374,383,991,27.875,72.125
2022,36047041401,36,047,Kings,041401,52750,1233,957,56,61,77.616,4.542,4.947,1233,146,11.841,1233,99,148,8.029,12.003,430,190,240,44.186,55.814
2022,36047041402,36,047,Kings,041402,45625,1963,1286,0,200,65.512,0.0,10.188,1963,284,14.468,1963,171,555,8.711,28.273,746,238,508,31.903,68.097
2022,36047041500,36,047,Kings,041500,93211,4906,1273,1876,157,25.948,38.239,3.2,4906,2015,41.072,4906,71,560,1.447,11.415,1615,393,1222,24.334,75.666
2022,36047041600,36,047,Kings,041600,62050,2248,1459,33,97,64.902,1.468,4.315,2248,325,14.457,2248,428,394,19.039,17.527,754,276,478,36.605,63.395
2022,36047041700,36,047,Kings,041700,31250,3400,640,863,154,18.824,25.382,4.529,3400,2123,62.441,3400,67,670,1.971,19.706,1379,146,1233,10.587,89.413
2022,36047041800,36,047,Kings,041800,53830,2598,2093,6,188,80.562,0.231,7.236,2598,281,10.816,2598,246,433,9.469,16.667,852,220,632,25.822,74.178
2022,36047041900,36,047,Kings,041900,62656,3588,716,1358,378,19.955,37.848,10.535,3588,1835,51.143,3588,121,370,3.372,10.312,1218,117,1101,9.606,90.394
2022,36047042000,36,047,Kings,042000,82606,1789,1524,13,29,85.187,0.727,1.621,1789,189,10.565,1789,179,309,10.006,17.272,485,223,262,45.979,54.021
2022,36047042100,36,047,Kings,042100,97250,4421,1318,563,233,29.812,12.735,5.27,4421,2448,55.372,4421,226,298,5.112,6.741,1745,260,1485,14.9,85.1
2022,36047042200,36,047,Kings,042200,67277,3465,1965,108,344,56.71,3.117,9.928,3465,618,17.835,3465,261,330,7.532,9.524,1083,426,657,39.335,60.665
2022,36047042300,36,047,Kings,042300,95506,4235,1524,482,321,35.986,11.381,7.58,4235,2242,52.94,4235,80,399,1.889,9.421,1452,119,1333,8.196,91.804
2022,36047042400,36,047,Kings,042400,65278,3946,1346,8,1931,34.11,0.203,48.936,3946,647,16.396,3946,284,678,7.197,17.182,1212,371,841,30.611,69.389
2022,36047042500,36,047,Kings,042500,89044,3460,1239,200,38,35.809,5.78,1.098,3460,2420,69.942,3460,124,132,3.584,3.815,1087,148,939,13.615,86.385
2022,36047042600,36,047,Kings,042600,77500,4981,1762,31,1712,35.374,0.622,34.371,4981,1313,26.36,4981,211,613,4.236,12.307,1584,553,1031,34.912,65.088
2022,36047042700,36,047,Kings,042700,91750,4672,2242,315,259,47.988,6.742,5.544,4672,2082,44.563,4672,271,287,5.801,6.143,1784,184,1600,10.314,89.686
2022,36047042800,36,047,Kings,042800,78807,3928,1906,40,1500,48.523,1.018,38.187,3928,351,8.936,3928,269,689,6.848,17.541,1413,528,885,37.367,62.633
2022,36047042900,36,047,Kings,042900,67908,5159,1394,528,277,27.021,10.235,5.369,5159,3213,62.28,5159,189,327,3.664,6.338,1940,89,1851,4.588,95.412
2022,36047043000,36,047,Kings,043000,52652,3944,1473,5,1530,37.348,0.127,38.793,3944,722,18.306,3944,297,611,7.53,15.492,1330,256,1074,19.248,80.752
2022,36047043100,36,047,Kings,043100,86530,4065,1881,317,312,46.273,7.798,7.675,4065,1877,46.175,4065,224,214,5.51,5.264,1687,81,1606,4.801,95.199
2022,36047043200,36,047,Kings,043200,81548,4350,1643,20,1794,37.77,0.46,41.241,4350,752,17.287,4350,245,610,5.632,14.023,1442,340,1102,23.578,76.422
2022,36047043300,36,047,Kings,043300,40000,3455,432,1110,106,12.504,32.127,3.068,3455,1900,54.993,3455,493,575,14.269,16.643,1278,79,1199,6.182,93.818
2022,36047043400,36,047,Kings,043400,60724,3911,1657,85,1579,42.368,2.173,40.373,3911,376,9.614,3911,514,648,13.142,16.569,1255,387,868,30.837,69.163
2022,36047043500,36,047,Kings,043500,82967,4992,938,798,421,18.79,15.986,8.433,4992,3150,63.101,4992,353,415,7.071,8.313,1702,348,1354,20.447,79.553
2022,36047043600,36,047,Kings,043600,74197,4901,2548,49,1441,51.989,1.0,29.402,4901,747,15.242,4901,278,658,5.672,13.426,1859,555,1304,29.855,70.145
2022,36047043700,36,047,Kings,043700,59643,5263,1377,591,85,26.164,11.229,1.615,5263,3485,66.217,5263,382,350,7.258,6.65,1884,193,1691,10.244,89.756
2022,36047043800,36,047,Kings,043800,70344,2670,1908,55,390,71.461,2.06,14.607,2670,101,3.783,2670,283,393,10.599,14.719,923,161,762,17.443,82.557
2022,36047043900,36,047,Kings,043900,71471,3390,535,903,466,15.782,26.637,13.746,3390,1923,56.726,3390,41,406,1.209,11.976,1072,413,659,38.526,61.474
2022,36047044000,36,047,Kings,044000,85000,2900,2273,67,192,78.379,2.31,6.621,2900,565,19.483,2900,336,354,11.586,12.207,832,286,546,34.375,65.625
2022,36047044100,36,047,Kings,044100,63378,5391,1446,585,384,26.822,10.851,7.123,5391,3579,66.388,5391,163,599,3.024,11.111,1912,162,1750,8.473,91.527
2022,36047044200,36,047,Kings,044200,69722,2575,2517,9,0,97.748,0.35,0.0,2575,67,2.602,2575,238,583,9.243,22.641,870,490,380,56.322,43.678
2022,36047044300,36,047,Kings,044300,94327,4470,1986,70,261,44.43,1.566,5.839,4470,2400,53.691,4470,233,418,5.213,9.351,1905,262,1643,13.753,86.247
2022,36047044400,36,047,Kings,044400,65500,3294,2702,199,117,82.028,6.041,3.552,3294,598,18.154,3294,219,419,6.648,12.72,1070,293,777,27.383,72.617
2022,36047044500,36,047,Kings,044500,84318,4335,1249,261,522,28.812,6.021,12.042,4335,2527,58.293,4335,109,547,2.514,12.618,1670,310,1360,18.563,81.437
2022,36047044600,36,047,Kings,044600,59464,1947,874,27,752,44.89,1.387,38.624,1947,371,19.055,1947,81,153,4.16,7.858,605,246,359,40.661,59.339
2022,36047044700,36,047,Kings,044700,86595,2594,1236,439,76,47.648,16.924,2.93,2594,931,35.891,2594,41,112,1.581,4.318,925,56,869,6.054,93.946
2022,36047044800,36,047,Kings,044800,76364,1839,1527,14,219,83.034,0.761,11.909,1839,138,7.504,1839,115,490,6.253,26.645,748,457,291,61.096,38.904
2022,36047044901,36,047,Kings,044901,55156,3041,735,1698,83,24.17,55.837,2.729,3041,760,24.992,3041,101,227,3.321,7.465,995,18,977,1.809,98.191
2022,36047044902,36,047,Kings,044902,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2022,36047045000,36,047,Kings,045000,84583,837,720,10,45,86.022,1.195,5.376,837,30,3.584,837,180,67,21.505,8.005,233,105,128,45.064,54.936
2022,36047045200,36,047,Kings,045200,71890,2781,2415,47,110,86.839,1.69,3.955,2781,67,2.409,2781,400,480,14.383,17.26,846,409,437,48.345,51.655
2022,36047045300,36,047,Kings,045300,61420,2253,949,600,56,42.122,26.631,2.486,2253,831,36.884,2253,32,214,1.42,9.498,671,0,671,0.0,100.0
2022,36047045400,36,047,Kings,045400,88456,1882,1156,337,10,61.424,17.906,0.531,1882,353,18.757,1882,133,367,7.067,19.501,497,230,267,46.278,53.722
2022,36047045600,36,047,Kings,045600,83289,2207,1204,19,391,54.554,0.861,17.716,2207,451,20.435,2207,176,389,7.975,17.626,782,133,649,17.008,82.992
2022,36047045800,36,047,Kings,045800,87708,1036,1002,13,0,96.718,1.255,0.0,1036,11,1.062,1036,68,275,6.564,26.544,442,308,134,69.683,30.317
2022,36047046000,36,047,Kings,046000,78155,3302,1458,156,1060,44.155,4.724,32.102,3302,610,18.474,3302,280,532,8.48,16.111,1257,614,643,48.846,51.154
2022,36047046201,36,047,Kings,046201,40058,2448,1826,9,422,74.592,0.368,17.239,2448,83,3.391,2448,291,667,11.887,27.247,1096,429,667,39.142,60.858
2022,36047046202,36,047,Kings,046202,88092,1923,1655,31,222,86.063,1.612,11.544,1923,66,3.432,1923,185,223,9.62,11.596,528,317,211,60.038,39.962
2022,36047046400,36,047,Kings,046400,63654,2726,2398,22,138,87.968,0.807,5.062,2726,146,5.356,2726,316,241,11.592,8.841,614,273,341,44.463,55.537
2022,36047046800,36,047,Kings,046800,39262,2168,2155,9,0,99.4,0.415,0.0,2168,4,0.185,2168,299,323,13.792,14.899,568,253,315,44.542,55.458
2022,36047047000,36,047,Kings,047000,69545,2662,2452,3,0,92.111,0.113,0.0,2662,58,2.179,2662,391,328,14.688,12.322,634,367,267,57.886,42.114
2022,36047047200,36,047,Kings,047200,76833,3185,2873,19,35,90.204,0.597,1.099,3185,24,0.754,3185,518,449,16.264,14.097,668,251,417,37.575,62.425
2022,36047047400,36,047,Kings,047400,61544,2836,2554,4,28,90.056,0.141,0.987,2836,9,0.317,2836,366,476,12.906,16.784,695,260,435,37.41,62.59
2022,36047047600,36,047,Kings,047600,54149,3508,3163,151,16,90.165,4.304,0.456,3508,11,0.314,3508,438,430,12.486,12.258,860,370,490,43.023,56.977
2022,36047047700,36,047,Kings,047700,176190,3950,2958,11,296,74.886,0.278,7.494,3950,434,10.987,3950,286,216,7.241,5.468,1844,458,1386,24.837,75.163
2022,36047047800,36,047,Kings,047800,57228,4248,3395,81,233,79.92,1.907,5.485,4248,320,7.533,4248,425,405,10.005,9.534,1066,405,661,37.992,62.008
2022,36047048000,36,047,Kings,048000,35088,3345,2055,104,444,61.435,3.109,13.274,3345,980,29.297,3345,292,521,8.729,15.575,964,174,790,18.05,81.95
2022,36047048100,36,047,Kings,048100,103529,3049,1625,104,128,53.296,3.411,4.198,3049,1340,43.949,3049,147,375,4.821,12.299,1340,229,1111,17.09,82.91
2022,36047048200,36,047,Kings,048200,53301,5856,3082,421,1770,52.63,7.189,30.225,5856,1442,24.624,5856,254,1162,4.337,19.843,2261,799,1462,35.338,64.662
2022,36047048400,36,047,Kings,048400,80324,5554,3637,555,908,65.484,9.993,16.349,5554,586,10.551,5554,483,621,8.696,11.181,1521,296,1225,19.461,80.539
2022,36047048500,36,047,Kings,048500,106893,2395,1436,203,128,59.958,8.476,5.344,2395,975,40.71,2395,63,140,2.63,5.846,1013,161,852,15.893,84.107
2022,36047048600,36,047,Kings,048600,58722,3223,800,650,1244,24.822,20.168,38.598,3223,589,18.275,3223,178,367,5.523,11.387,802,219,583,27.307,72.693
2022,36047048800,36,047,Kings,048800,72254,4472,2254,331,726,50.403,7.402,16.234,4472,932,20.841,4472,165,502,3.69,11.225,1657,714,943,43.09,56.91
2022,36047048900,36,047,Kings,048900,28503,3465,677,1348,17,19.538,38.903,0.491,3465,2109,60.866,3465,329,547,9.495,15.786,1536,16,1520,1.042,98.958
2022,36047049000,36,047,Kings,049000,69575,5297,2165,498,1504,40.872,9.402,28.393,5297,1190,22.466,5297,288,591,5.437,11.157,2215,514,1701,23.205,76.795
2022,36047049100,36,047,Kings,049100,41156,6905,2659,1210,1784,38.508,17.524,25.836,6905,2360,34.178,6905,308,1355,4.461,19.623,2717,505,2212,18.587,81.413
2022,36047049200,36,047,Kings,049200,99444,3105,1591,399,538,51.24,12.85,17.327,3105,360,11.594,3105,290,394,9.34,12.689,1252,683,569,54.553,45.447
2022,36047049301,36,047,Kings,049301,24153,2377,453,852,0,19.058,35.844,0.0,2377,1725,72.57,2377,207,440,8.708,18.511,984,0,984,0.0,100.0
2022,36047049302,36,047,Kings,049302,51860,5036,1550,649,296,30.778,12.887,5.878,5036,3023,60.028,5036,179,777,3.554,15.429,2322,121,2201,5.211,94.789
2022,36047049400,36,047,Kings,049400,96791,4939,3363,448,523,68.091,9.071,10.589,4939,397,8.038,4939,259,985,5.244,19.943,2179,843,1336,38.687,61.313
2022,36047049500,36,047,Kings,049500,101875,2657,1706,386,260,64.208,14.528,9.785,2657,489,18.404,2657,141,61,5.307,2.296,1363,140,1223,10.271,89.729
2022,36047049600,36,047,Kings,049600,71952,3801,1964,87,1066,51.671,2.289,28.045,3801,820,21.573,3801,153,561,4.025,14.759,1249,392,857,31.385,68.615
2022,36047049700,36,047,Kings,049700,129489,3235,2457,122,245,75.951,3.771,7.573,3235,565,17.465,3235,254,208,7.852,6.43,1604,380,1224,23.691,76.309
2022,36047049800,36,047,Kings,049800,73066,4051,1248,234,1705,30.807,5.776,42.088,4051,789,19.477,4051,112,512,2.765,12.639,1586,387,1199,24.401,75.599
2022,36047049900,36,047,Kings,049900,101250,2305,1734,66,141,75.228,2.863,6.117,2305,180,7.809,2305,102,140,4.425,6.074,962,296,666,30.769,69.231
2022,36047050001,36,047,Kings,050001,113780,2150,1387,223,292,64.512,10.372,13.581,2150,174,8.093,2150,64,500,2.977,23.256,891,468,423,52.525,47.475
2022,36047050002,36,047,Kings,050002,117708,1886,1209,234,128,64.104,12.407,6.787,1886,277,14.687,1886,249,243,13.203,12.884,681,290,391,42.584,57.416
2022,36047050100,36,047,Kings,050100,103846,3092,1858,95,169,60.091,3.072,5.466,3092,850,27.49,3092,111,360,3.59,11.643,1520,286,1234,18.816,81.184
2022,36047050202,36,047,Kings,050202,93995,2505,1875,37,271,74.85,1.477,10.818,2505,360,14.371,2505,133,571,5.309,22.794,1156,727,429,62.889,37.111
2022,36047050300,36,047,Kings,050300,151250,2745,1957,81,90,71.293,2.951,3.279,2745,606,22.077,2745,151,95,5.501,3.461,1383,250,1133,18.077,81.923
2022,36047050401,36,047,Kings,050401,139947,2988,1687,371,474,56.459,12.416,15.863,2988,307,10.274,2988,241,559,8.066,18.708,1224,274,950,22.386,77.614
2022,36047050402,36,047,Kings,050402,136825,1873,1389,438,11,74.159,23.385,0.587,1873,113,6.033,1873,199,360,10.625,19.221,941,528,413,56.111,43.889
2022,36047050500,36,047,Kings,050500,70361,4336,1354,1202,551,31.227,27.721,12.708,4336,2026,46.725,4336,323,560,7.449,12.915,1947,159,1788,8.166,91.834
2022,36047050600,36,047,Kings,050600,71316,5970,1700,2200,685,28.476,36.851,11.474,5970,1690,28.308,5970,271,929,4.539,15.561,2130,377,1753,17.7,82.3
2022,36047050700,36,047,Kings,050700,54342,3899,3424,78,18,87.817,2.001,0.462,3899,417,10.695,3899,792,57,20.313,1.462,692,187,505,27.023,72.977
2022,36047050801,36,047,Kings,050801,68125,3919,394,2362,174,10.054,60.27,4.44,3919,908,23.169,3919,233,519,5.945,13.243,1435,0,1435,0.0,100.0
2022,36047050803,36,047,Kings,050803,77625,2880,720,1611,63,25.0,55.937,2.188,2880,574,19.931,2880,162,354,5.625,12.292,1092,39,1053,3.571,96.429
2022,36047050804,36,047,Kings,050804,98729,6408,1871,2999,304,29.198,46.801,4.744,6408,1368,21.348,6408,384,812,5.993,12.672,2660,293,2367,11.015,88.985
2022,36047050900,36,047,Kings,050900,35333,5532,5197,6,0,93.944,0.108,0.0,5532,92,1.663,5532,1307,81,23.626,1.464,978,257,721,26.278,73.722
2022,36047051001,36,047,Kings,051001,57464,4987,283,3882,181,5.675,77.842,3.629,4987,567,11.37,4987,634,581,12.713,11.65,1636,0,1636,0.0,100.0
2022,36047051002,36,047,Kings,051002,60193,4351,590,2580,140,13.56,59.297,3.218,4351,784,18.019,4351,170,607,3.907,13.951,1783,118,1665,6.618,93.382
2022,36047051100,36,047,Kings,051100,72803,4064,1680,239,915,41.339,5.881,22.515,4064,1375,33.834,4064,195,745,4.798,18.332,1952,186,1766,9.529,90.471
